userId,registerType,category,state,city,groupSize,collegeName,companyName,isPresent
93,GROUP,FAMILY,Andhra Pradesh,Nellore,5,,,0
667,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vijayawada,1,Panimalar Engineering College ,,0
1888,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Nellore,1,Chennai institute of technology ,,0
281,INDIVIDUAL,OTHERS,Telangana,Vellore,1,,,0
1720,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Chennai,1,Ethiraj college for women ,,1
360,GROUP,FAMILY,Kerala,Hyderabad,2,,,0
900,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Coimbatore,1,Velammal Institute of Technology ,,1
1936,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Coimbatore,1,,Tcs,0
1995,GROUP,FAMILY,Andhra Pradesh,Guntur,3,,,0
2313,GROUP,FAMILY,Tamil Nadu,Chengalpattu,4,,,1
761,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Guntur,1,NRI INSTITUTE OF TECHNOLOGY ,,0
2159,GROUP,FAMILY,Tamil Nadu,Chengalpattu,3,,,0
2623,GROUP,FAMILY,Tamil Nadu,Coimbatore,5,,,0
43,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Coimbatore,1,PANIMALAR ENGINEERING COLLEGE,,0
2174,INDIVIDUAL,OTHERS,Tamil Nadu,Nellore,1,,,0
205,GROUP,FAMILY,Kerala,Chennai,2,,,0
1474,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Hyderabad,1,Panimalar Engineering College ,,0
2101,INDIVIDUAL,OTHERS,Andhra Pradesh,Kanchipuram,1,,,0
69,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Other,1,Rajalakshmi Engineering College,,0
1876,GROUP,FAMILY,Tamil Nadu,Chennai,2,,,1
2380,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Telangana,Tirupati,1,,Larsen and toubro limited ,0
2232,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Guntur,1,University of Madras ,,0
138,GROUP,FAMILY,Tamil Nadu,Chengalpattu,6,,,1
797,INDIVIDUAL,OTHERS,Telangana,Hyderabad,1,,,1
2181,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Kakinada,1,Sathyabama institute of science and technology ,,0
2129,INDIVIDUAL,OTHERS,Andhra Pradesh,Hyderabad,1,,,0
759,INDIVIDUAL,OTHERS,Puducherry,Chengalpattu,1,,,1
542,GROUP,FAMILY,Kerala,Vellore,2,,,0
1020,INDIVIDUAL,COLLEGE_STUDENT,Other,Thiruvallur,1,Anna University ,,1
2289,GROUP,FAMILY,Telangana,Kanchipuram,4,,,0
166,INDIVIDUAL,OTHERS,Tamil Nadu,Bangalore,1,,,0
249,INDIVIDUAL,OTHERS,Tamil Nadu,Coimbatore,1,,,0
1332,GROUP,FAMILY,Tamil Nadu,Vellore,4,,,0
2018,INDIVIDUAL,OTHERS,Tamil Nadu,Vijayawada,1,,,0
447,INDIVIDUAL,OTHERS,Tamil Nadu,Vijayawada,1,,,0
1359,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Vijayawada,1,Ethiraj college for women ,,0
2146,GROUP,INSTITUTE,Andhra Pradesh,Chengalpattu,115,,,0
1330,GROUP,FAMILY,Tamil Nadu,Kakinada,5,,,0
2911,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Coimbatore,1,DRBCCC HINDU COLLEGE ,,0
2151,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Coimbatore,1,VELAMMAL INSTITUTE OF TECHNOLOGY ,,1
435,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vellore,1,DRBCCC HINDU COLLEGE ,,1
2123,INDIVIDUAL,OTHERS,Tamil Nadu,Other,1,,,0
578,INDIVIDUAL,OTHERS,Tamil Nadu,Vijayawada,1,,,0
2985,GROUP,FAMILY,Tamil Nadu,Vijayawada,5,,,1
2742,INDIVIDUAL,COLLEGE_STUDENT,Puducherry,Other,1,Panimalar Engineering College ,,0
1849,INDIVIDUAL,OTHERS,Telangana,Coimbatore,1,,,0
763,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Nellore,1,VELAMMAL INSTITUTE OF TECHNOLOGY ,,1
389,GROUP,FAMILY,Tamil Nadu,Kanchipuram,6,,,1
236,GROUP,FAMILY,Tamil Nadu,Visakhapatnam,4,,,0
2606,GROUP,FAMILY,Tamil Nadu,Guntur,5,,,0
1985,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Coimbatore,1,Swarnandhra college of engineering and technology ,,0
268,GROUP,FAMILY,Other,Other,3,,,0
771,INDIVIDUAL,COLLEGE_STUDENT,Other,Other,1,NRI INSTITUTE OF TECHNOLOGY ,,0
2166,INDIVIDUAL,OTHERS,Tamil Nadu,Vijayawada,1,,,1
438,GROUP,INSTITUTE,Tamil Nadu,Chennai,52,,,1
674,GROUP,FAMILY,Tamil Nadu,Bangalore,2,,,0
250,INDIVIDUAL,OTHERS,Tamil Nadu,Tirupati,1,,,0
2202,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Thiruvallur,1,Anna University ,,0
1575,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tiruvallur,1,Ethiraj college for women ,,1
2143,GROUP,FAMILY,Tamil Nadu,Vellore,3,,,1
2082,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Vellore,1,Sathyabama institute of science and technology ,,0
2618,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vijayawada,1,Sathyabama institute of science and technology ,,0
2904,GROUP,FAMILY,Tamil Nadu,Kanchipuram,2,,,1
2740,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chengalpattu,1,NRI INSTITUTE OF TECHNOLOGY ,,0
449,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chennai,1,Velammal institute of technology,,0
1470,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Chennai,1,,Zoho,0
717,INDIVIDUAL,OTHERS,Tamil Nadu,Tirupati,1,,,1
2399,GROUP,FAMILY,Tamil Nadu,Nellore,5,,,1
2615,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chennai,1,Prathyusha engineering college ,,1
2049,GROUP,FAMILY,Other,Tiruvallur,5,,,1
1902,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vellore,1,Rajalakshmi Engineering College,,1
1169,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kanchipuram,1,DRBCCC HINDU COLLEGE ,,0
83,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Visakhapatnam,1,Prathyusha engineering college ,,0
2425,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Visakhapatnam,1,DRBCCC HINDU COLLEGE ,,1
1461,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,Ethiraj college for women ,,1
1894,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vijayawada,1,Aset college of science and technology ,,1
1669,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,Velammal institute of technology ,,0
2001,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Thiruvallur,1,Chennai Institute of Technology,,0
476,INDIVIDUAL,OTHERS,Tamil Nadu,Thiruvallur,1,,,0
518,GROUP,INSTITUTE,Tamil Nadu,Bangalore,68,,,0
405,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vijayawada,1,Rajalakshmi Engineering College,,1
385,GROUP,FAMILY,Kerala,Nellore,6,,,0
2982,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,Rajalakshmi engineering college ,,0
2153,GROUP,FAMILY,Tamil Nadu,Thiruvallur,3,,,1
1634,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Vellore,1,,Tcs,1
2860,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Guntur,1,Swarnandhra college of engineering and technology ,,1
689,GROUP,FAMILY,Tamil Nadu,Vijayawada,3,,,1
1241,INDIVIDUAL,OTHERS,Andhra Pradesh,Guntur,1,,,0
63,GROUP,INSTITUTE,Tamil Nadu,Kakinada,62,,,0
853,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vijayawada,1,Panimalar Engineering College,,0
2752,GROUP,FAMILY,Tamil Nadu,Other,4,,,0
2477,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Nellore,1,Sathyabama institute of science and technology ,,0
1263,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Tiruvallur,1,Panimalar engineering college ,,0
224,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,NRI INSTITUTE OF TECHNOLOGY ,,0
2194,GROUP,FAMILY,Tamil Nadu,Nellore,4,,,1
374,GROUP,FAMILY,Tamil Nadu,Kakinada,6,,,0
1825,GROUP,FAMILY,Tamil Nadu,Coimbatore,4,,,0
2537,GROUP,FAMILY,Tamil Nadu,Coimbatore,2,,,0
2870,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Coimbatore,1,Ethiraj college for women ,,0
2598,GROUP,FAMILY,Tamil Nadu,Vellore,4,,,1
2685,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Thiruvallur,1,Velammal institute of technology ,,0
10,GROUP,FAMILY,Tamil Nadu,Guntur,2,,,1
1945,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Tiruvallur,1,,L&T,0
1839,INDIVIDUAL,OTHERS,Tamil Nadu,Thiruvallur,1,,,1
709,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,PANIMALAR ENGINEERING COLLEGE,,0
256,GROUP,FAMILY,Other,Other,3,,,0
1618,GROUP,FAMILY,Tamil Nadu,Vellore,4,,,1
390,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Vellore,1,,Tata consultancy services ,0
1582,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Tiruvallur,1,Velammal institute of technology ,,1
925,GROUP,FAMILY,Telangana,Other,2,,,0
2037,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chennai,1,Panimalar engineering college ,,0
2404,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Nellore,1,Velammal Institute of technology ,,0
1225,GROUP,FAMILY,Telangana,Kanchipuram,4,,,0
1947,GROUP,FAMILY,Andhra Pradesh,Other,3,,,0
740,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Kanchipuram,1,Velammal Institute of technology ,,0
41,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Nellore,1,Chennai institute of technology ,,0
869,INDIVIDUAL,OTHERS,Karnataka,Chennai,1,,,0
540,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kanchipuram,1,DRBCCC HINDU COLLEGE ,,0
2511,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Kakinada,1,Aset college of science and technology ,,1
1372,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Nellore,1,PANIMALAR ENGINEERING COLLEGE,,0
1146,INDIVIDUAL,OTHERS,Andhra Pradesh,Bangalore,1,,,1
1032,GROUP,FAMILY,Tamil Nadu,Guntur,5,,,0
373,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Hyderabad,1,Sathyabama institute of science and technology ,,1
668,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Coimbatore,1,PANIMALAR ENGINEERING COLLEGE,,0
358,GROUP,FAMILY,Karnataka,Chengalpattu,2,,,1
968,INDIVIDUAL,COLLEGE_STUDENT,Puducherry,Visakhapatnam,1,Chennai Institute of Technology,,0
1354,GROUP,FAMILY,Andhra Pradesh,Chennai,5,,,0
1036,GROUP,FAMILY,Tamil Nadu,Thiruvallur,5,,,0
471,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Guntur,1,DRBCCC HINDU COLLEGE ,,0
1397,GROUP,FAMILY,Tamil Nadu,Hyderabad,3,,,0
2621,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Telangana,Tiruvallur,1,,Capgemini,0
1550,GROUP,FAMILY,Telangana,Thiruvallur,4,,,1
1257,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Guntur,1,Prathyusha engineering college ,,0
2095,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Tiruvallur,1,Panimalar engineering college ,,1
1556,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vellore,1,Swarnandhra college of engineering and technology ,,0
2590,GROUP,FAMILY,Andhra Pradesh,Kakinada,6,,,0
1251,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Andhra Pradesh,Chengalpattu,1,,Sudha Gopalakrishnan Brain Research Centre,1
1700,GROUP,FAMILY,Tamil Nadu,Visakhapatnam,5,,,1
1253,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,Swarnandhra college of engineering and technology,,1
2781,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,Velammal Institute of Technology ,,0
80,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Thiruvallur,1,Rajalakshmi Engineering College,,0
1173,GROUP,FAMILY,Kerala,Nellore,2,,,1
815,INDIVIDUAL,OTHERS,Andhra Pradesh,Thiruvallur,1,,,0
1853,INDIVIDUAL,OTHERS,Karnataka,Visakhapatnam,1,,,0
2221,GROUP,FAMILY,Telangana,Vijayawada,2,,,0
2629,GROUP,FAMILY,Andhra Pradesh,Kakinada,6,,,0
2106,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Guntur,1,Velammal institute of technology,,1
134,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Hyderabad,1,Velammal institute of technology,,0
1141,GROUP,INSTITUTE,Andhra Pradesh,Tirupati,94,,,1
934,GROUP,FAMILY,Puducherry,Coimbatore,3,,,0
929,GROUP,FAMILY,Tamil Nadu,Other,2,,,0
824,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,Velammal institute of technology,,0
1532,GROUP,FAMILY,Andhra Pradesh,Tirupati,4,,,0
1215,GROUP,FAMILY,Tamil Nadu,Tiruvallur,4,,,0
505,GROUP,FAMILY,Telangana,Kakinada,5,,,1
2965,INDIVIDUAL,OTHERS,Tamil Nadu,Chengalpattu,1,,,0
2396,INDIVIDUAL,COLLEGE_STUDENT,Other,Kanchipuram,1,Velammal Institute of technology ,,1
1997,INDIVIDUAL,OTHERS,Karnataka,Vijayawada,1,,,0
1959,GROUP,FAMILY,Tamil Nadu,Tirupati,6,,,1
1385,GROUP,FAMILY,Puducherry,Tirupati,4,,,0
895,GROUP,FAMILY,Tamil Nadu,Kanchipuram,5,,,0
829,GROUP,FAMILY,Other,Other,4,,,0
2921,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Chennai,1,Rajalakshmi Engineering College ,,0
1684,GROUP,INSTITUTE,Tamil Nadu,Nellore,62,,,0
2575,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Guntur,1,Chennai institute of technology ,,0
2970,GROUP,FAMILY,Andhra Pradesh,Chengalpattu,5,,,0
2513,GROUP,FAMILY,Tamil Nadu,Other,3,,,1
653,GROUP,FAMILY,Tamil Nadu,Tiruvallur,2,,,1
173,GROUP,FAMILY,Karnataka,Kanchipuram,3,,,0
39,GROUP,FAMILY,Tamil Nadu,Hyderabad,5,,,1
2861,INDIVIDUAL,OTHERS,Telangana,Tiruvallur,1,,,0
714,GROUP,FAMILY,Tamil Nadu,Chennai,4,,,1
91,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,PANIMALAR ENGINEERING COLLEGE,,0
2955,INDIVIDUAL,OTHERS,Tamil Nadu,Chennai,1,,,1
1206,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Telangana,Vijayawada,1,,Larsen and toubro limited ,0
2586,GROUP,FAMILY,Tamil Nadu,Coimbatore,5,,,0
1828,INDIVIDUAL,OTHERS,Tamil Nadu,Thiruvallur,1,,,0
1156,GROUP,FAMILY,Karnataka,Thiruvallur,4,,,0
1325,INDIVIDUAL,OTHERS,Tamil Nadu,Bangalore,1,,,0
217,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,Panimalar engineering college ,,1
511,GROUP,FAMILY,Tamil Nadu,Bangalore,3,,,1
1681,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Bangalore,1,Velammal institute of technology ,,0
500,INDIVIDUAL,OTHERS,Tamil Nadu,Chengalpattu,1,,,0
2549,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Hyderabad,1,University of Madras ,,1
1857,GROUP,FAMILY,Kerala,Chennai,6,,,0
1389,INDIVIDUAL,OTHERS,Tamil Nadu,Tirupati,1,,,0
1520,INDIVIDUAL,OTHERS,Tamil Nadu,Tirupati,1,,,1
2387,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Coimbatore,1,Chennai Institute of Technology,,1
2722,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Telangana,Hyderabad,1,,TNEB,0
2077,INDIVIDUAL,COLLEGE_STUDENT,Kerala,Guntur,1,Rajalakshmi Engineering College,,0
1541,GROUP,FAMILY,Tamil Nadu,Vijayawada,3,,,0
1218,GROUP,FAMILY,Tamil Nadu,Kanchipuram,3,,,1
1417,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,Ethiraj college for women ,,0
2218,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Hyderabad,1,Panimalar engineering college ,,1
2622,INDIVIDUAL,OTHERS,Tamil Nadu,Vijayawada,1,,,0
1677,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vijayawada,1,Panimalar Engineering College,,0
1198,INDIVIDUAL,OTHERS,Tamil Nadu,Vellore,1,,,0
1543,GROUP,FAMILY,Tamil Nadu,Kanchipuram,6,,,0
954,INDIVIDUAL,OTHERS,Andhra Pradesh,Visakhapatnam,1,,,1
751,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Thiruvallur,1,Rajalakshmi engineering college ,,1
235,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Hyderabad,1,Panimalar engineering college ,,1
733,GROUP,FAMILY,Telangana,Visakhapatnam,2,,,1
2993,GROUP,FAMILY,Tamil Nadu,Visakhapatnam,2,,,1
1157,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Coimbatore,1,Panimalar Engineering College ,,0
2574,GROUP,FAMILY,Tamil Nadu,Chengalpattu,3,,,1
2446,INDIVIDUAL,COLLEGE_STUDENT,Kerala,Tiruvallur,1,Ethiraj college for women ,,1
1210,INDIVIDUAL,OTHERS,Andhra Pradesh,Tirupati,1,,,0
1066,GROUP,FAMILY,Telangana,Chennai,6,,,0
2157,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tiruvallur,1,Anna University ,,0
1063,GROUP,FAMILY,Tamil Nadu,Chennai,4,,,0
1168,GROUP,FAMILY,Andhra Pradesh,Vijayawada,4,,,0
1493,INDIVIDUAL,COLLEGE_STUDENT,Kerala,Kakinada,1,Velammal institute of technology ,,0
2475,GROUP,FAMILY,Tamil Nadu,Kakinada,2,,,1
885,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Telangana,Kanchipuram,1,,Comcast,1
144,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,Rajalakshmi Engineering College ,,1
2943,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Coimbatore,1,VELAMMAL INSTITUTE OF TECHNOLOGY ,,0
851,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kanchipuram,1,Sathyabama institute of science and technology ,,0
718,INDIVIDUAL,OTHERS,Tamil Nadu,Chengalpattu,1,,,1
2865,GROUP,FAMILY,Tamil Nadu,Other,6,,,0
265,INDIVIDUAL,OTHERS,Tamil Nadu,Visakhapatnam,1,,,0
76,GROUP,FAMILY,Tamil Nadu,Tirupati,4,,,1
396,INDIVIDUAL,OTHERS,Andhra Pradesh,Nellore,1,,,0
2546,GROUP,FAMILY,Tamil Nadu,Tiruvallur,2,,,0
2225,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Kanchipuram,1,Velammal Institute of Technology ,,0
2800,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tirupati,1,Swarnandhra college of engineering and technology ,,1
397,INDIVIDUAL,OTHERS,Tamil Nadu,Tiruvallur,1,,,0
1366,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Chengalpattu,1,Panimalar Engineering College,,0
2501,GROUP,INSTITUTE,Tamil Nadu,Vijayawada,117,,,1
1904,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tiruvallur,1,Panimalar Engineering College,,1
596,GROUP,FAMILY,Telangana,Tiruvallur,3,,,0
2110,INDIVIDUAL,OTHERS,Tamil Nadu,Thiruvallur,1,,,0
1297,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Hyderabad,1,Swarnandhra college of engineering and technology,,0
1822,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tiruvallur,1,Panimalar Engineering College,,0
873,GROUP,FAMILY,Puducherry,Tiruvallur,5,,,0
2912,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Tirupati,1,Anna University ,,0
2327,GROUP,INSTITUTE,Tamil Nadu,Kakinada,114,,,1
1549,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tiruvallur,1,Chennai institute of technology ,,0
37,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Chennai,1,NRI INSTITUTE OF TECHNOLOGY ,,1
2527,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Bangalore,1,PANIMALAR ENGINEERING COLLEGE,,1
2144,INDIVIDUAL,COLLEGE_STUDENT,Other,Guntur,1,Panimalar Engineering College,,1
2941,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Vijayawada,1,VELAMMAL INSTITUTE OF TECHNOLOGY ,,0
978,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,Chennai Institute of Technology,,1
1572,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chengalpattu,1,DRBCCC HINDU COLLEGE ,,1
1123,INDIVIDUAL,OTHERS,Telangana,Bangalore,1,,,0
2240,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,Rajalakshmi Engineering College,,0
1893,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Guntur,1,,IGCAR,0
676,INDIVIDUAL,OTHERS,Tamil Nadu,Hyderabad,1,,,0
729,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tirupati,1,Swarnandhra college of engineering and technology ,,0
413,INDIVIDUAL,OTHERS,Tamil Nadu,Vellore,1,,,0
1517,GROUP,FAMILY,Kerala,Vijayawada,3,,,0
1650,GROUP,FAMILY,Tamil Nadu,Visakhapatnam,4,,,1
826,INDIVIDUAL,OTHERS,Tamil Nadu,Vellore,1,,,0
617,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Hyderabad,1,Prathyusha engineering college ,,1
115,GROUP,FAMILY,Andhra Pradesh,Nellore,4,,,0
418,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,Velammal institute of technology,,0
1626,GROUP,FAMILY,Tamil Nadu,Vellore,6,,,0
2940,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kanchipuram,1,Chennai institute of technology ,,0
90,GROUP,FAMILY,Andhra Pradesh,Vellore,4,,,0
2083,GROUP,FAMILY,Tamil Nadu,Thiruvallur,6,,,1
754,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tirupati,1,Ethiraj college for women ,,0
1631,GROUP,FAMILY,Tamil Nadu,Kanchipuram,3,,,1
12,INDIVIDUAL,OTHERS,Tamil Nadu,Vijayawada,1,,,1
2445,GROUP,FAMILY,Tamil Nadu,Other,6,,,0
285,GROUP,FAMILY,Karnataka,Kakinada,2,,,0
1067,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,Swarnandhra college of engineering and technology ,,0
1192,GROUP,FAMILY,Tamil Nadu,Vellore,6,,,0
1441,INDIVIDUAL,OTHERS,Tamil Nadu,Kanchipuram,1,,,1
2802,INDIVIDUAL,OTHERS,Tamil Nadu,Kanchipuram,1,,,0
2801,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Visakhapatnam,1,,Virtusa,1
2711,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Telangana,Visakhapatnam,1,,Virtusa,1
1569,GROUP,FAMILY,Tamil Nadu,Kakinada,6,,,1
2428,INDIVIDUAL,OTHERS,Tamil Nadu,Other,1,,,0
2578,GROUP,FAMILY,Tamil Nadu,Other,5,,,1
1688,GROUP,FAMILY,Tamil Nadu,Chengalpattu,4,,,1
852,GROUP,FAMILY,Tamil Nadu,Kakinada,3,,,0
2208,INDIVIDUAL,OTHERS,Tamil Nadu,Tiruvallur,1,,,1
896,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chennai,1,Saveetha Engineering College,,0
497,GROUP,FAMILY,Tamil Nadu,Hyderabad,3,,,0
2306,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Vijayawada,1,Velammal institute of technology,,0
1783,GROUP,FAMILY,Tamil Nadu,Coimbatore,4,,,0
336,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Kakinada,1,VELAMMAL INSTITUTE OF TECHNOLOGY ,,0
516,INDIVIDUAL,COLLEGE_STUDENT,Puducherry,Guntur,1,Panimalar Engineering College ,,0
1349,INDIVIDUAL,OTHERS,Tamil Nadu,Visakhapatnam,1,,,0
1016,INDIVIDUAL,OTHERS,Tamil Nadu,Visakhapatnam,1,,,0
2809,GROUP,FAMILY,Kerala,Bangalore,2,,,0
2804,INDIVIDUAL,OTHERS,Tamil Nadu,Tiruvallur,1,,,0
1782,INDIVIDUAL,OTHERS,Tamil Nadu,Vijayawada,1,,,0
1786,INDIVIDUAL,OTHERS,Tamil Nadu,Vijayawada,1,,,1
2071,GROUP,FAMILY,Tamil Nadu,Tirupati,3,,,1
357,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Visakhapatnam,1,Velammal institute of technology,,0
2853,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Vijayawada,1,Rajalakshmi Engineering College ,,0
1313,GROUP,FAMILY,Tamil Nadu,Hyderabad,3,,,1
1636,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tirupati,1,VELAMMAL INSTITUTE OF TECHNOLOGY ,,1
551,GROUP,FAMILY,Andhra Pradesh,Hyderabad,2,,,0
2389,GROUP,FAMILY,Tamil Nadu,Visakhapatnam,3,,,1
2480,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Other,1,,Cognizant technology solutions ,0
2522,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Tirupati,1,Rajalakshmi Engineering College ,,1
2266,GROUP,FAMILY,Tamil Nadu,Vellore,4,,,1
1228,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Hyderabad,1,Panimalar Engineering College,,1
2823,GROUP,FAMILY,Karnataka,Thiruvallur,2,,,0
958,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Visakhapatnam,1,Sathyabama institute of science and technology ,,1
1774,INDIVIDUAL,OTHERS,Tamil Nadu,Other,1,,,0
